size,distance_from_center,rooms,price
300,15.5261,10,180000
163,15.5261,4,180000
306,15.4883,7,180000
120,14.8455,5,180000
442,12.4047,5,180000
385,11.7119,5,180000
203,11.7119,10,180000
151,10.3071,1,180000
190,9.79729,4,180000
100,9.71245,4,180000
110,9.71245,4,180000
220,9.64188,6,180000
155,9.48152,4,180000
186,9.39322,6,180000
232,9.31894,4,180000
320,9.31894,6,180000
240,9.31894,4,180000
220,9.09402,,180000
220,8.9641,3,180000
95,7.84599,4,180000
130,7.80819,,180000
290,7.69767,6,180000
152,7.20064,5,180000
160,7.10026,7,180000
117,6.99227,4,180000
117,6.99227,4,180000
188,6.99065,4,180000
88.72,6.8129,4,180000
117,6.72591,4,180000
400,6.17354,9,180000
132,6.01907,4,180000
300,5.91953,5,180000
180,5.79053,8,180000
250,5.79053,4,180000
181,5.39366,4,180000
191,5.37728,5,180000
70,5.30318,3,180000
190,5.0942,5,180000
137,4.6032,5,180000
237,4.55249,7,180000
180,4.16521,10,180000
96,4.13714,4,180000
94,4.06245,4,180000
112,4.06245,5,180000
94,4.06245,3,180000
200,3.90821,10,180000
85,3.83992,3,180000
61,3.78758,2,180000
208,3.75652,4,180000
100,3.56307,5,180000
97,3.54341,5,180000
77,3.49778,4,180000
61,3.44741,2,180000
61,3.44741,2,180000
132,3.20643,3,180000
152,3.16964,10,180000
86,3.16964,3,180000
80,3.16964,4,180000
87,3.16964,3,180000
90,2.9817,4,180000
108,2.9817,5,180000
112,2.9817,5,180000
61,2.96816,2,180000
83,2.94191,3,180000
204,2.88491,3,180000
84,2.85759,3,180000
120,2.78868,3,180000
97,2.70573,5,180000
80,2.70047,3,180000
76,2.67382,3,180000
47,2.46768,2,180000
593,2.40007,,180000
96,2.34047,4,180000
61,2.26694,2,180000
100,2.17025,1,180000
54,2.16739,3,180000
56,2.14118,2,180000
47,2.14118,2,180000
96,2.057,3,180000
98,2.057,4,180000
83,1.89028,3,180000
83,1.89028,3,180000
83,1.89028,4,180000
83,1.89028,3,180000
83,1.89028,3,180000
83,1.89028,3,180000
88,1.82865,3,180000
94,1.82541,4,180000
94,1.82541,4,180000
94,1.82541,4,180000
94,1.82541,4,180000
242,1.63052,5,180000
67,1.63052,2,180000
200,1.56083,3,180000
103,1.56083,4,180000
102,1.56083,4,180000
103,1.51172,4,180000
65,1.43364,2,180000
84,1.06401,3,180000
84,1.06401,3,180000
96,1.06401,3,180000
94,1.05806,4,180000
66,1.01797,2,180000
139,0.848632,4,180000
87,0.548847,3,180000
87,0.548847,3,180000
87,0.548847,3,180000
87,0.548847,3,180000
65,0.470155,3,180000
65,0.424649,3,180000
65,0.424649,3,180000
65,0.424649,2,180000
65,0.424649,3,180000
65,0.424649,3,180000
90,0.411135,4,180000
66,0.374622,2,180000
92,0.302323,3,180000
66,0.180963,2,180000
90,0.156989,3,180000
65,0.156989,2,180000
66,0.156989,2,180000
113,0.156989,2,180000
60,0.156989,2,180000
84,0.156989,3,180000
66,0.0827487,2,180000
64.5,1.43364,2,179990
134,9.71245,10,179900
125,2.16739,4,179900
251,1.63052,4,179900
54,1.43364,2,179888
123,6.778,3,179800
83,5.9807,3,179800
132,5.9807,4,179800
86,9.71245,4,179740
94,3.16964,3,179500
92,7.20064,4,179000
94,7.20064,3,179000
209,3.90821,8,179000
106,3.83992,4,179000
94,3.56307,4,179000
82,2.98057,3,179000
56,2.16739,2,179000
84,1.89028,3,179000
98,1.89028,4,179000
105,1.63052,4,179000
56,1.43364,2,179000
73,1.23374,3,179000
98,1.23374,4,179000
98,1.15138,4,179000
63,1.06401,3,179000
91,0.897083,3,179000
91,0.897083,3,179000
100,0.424649,5,179000
125,0.424649,5,179000
105,0.156989,5,179000
106,0.156989,4,179000
91,0.156989,3,179000
98,0.156989,4,179000
105,0.156989,5,178900
95,5.74776,3,178888
53,1.43364,2,178888
53,1.43364,2,178888
53,1.43364,2,178888
55,1.43364,2,178888
55,1.43364,2,178888
65,3.05761,2,178750
72,3.28289,3,178630
164,5.69251,3,178600
84,5.69251,2,178600
84,5.09899,3,178600
84,5.09899,3,178600
85,6.23083,4,178122
84,5.09899,3,178000
84,5.09899,3,178000
70,5.09024,2,178000
92,3.83992,4,178000
89,3.54341,4,178000
83,1.06401,4,177900
83,0.424649,4,177900
55.63,1.43364,2,177888
68.35,1.15138,2,177710
96,2.057,6,177600
65.7,1.89028,3,177390
65.7,1.89028,3,177390
430,12.5541,10,177000
87,6.36535,4,177000
86,4.78557,4,177000
81,3.13387,3,177000
82,1.97176,3,177000
82,1.97176,3,177000
103,1.29972,4,177000
103,1.05806,4,177000
61.53,0.424649,,177000
103,0.156989,4,177000
55,1.43364,1,176888
54.62,1.43364,1,176888
55,1.43364,2,176888
75,7.20064,3,176700
82,9.71245,3,176500
84,4.06245,4,176400
240,7.20064,6,176000
240,6.51992,6,176000
88,3.16964,4,176000
112,1.89028,3,176000
80,1.60348,3,176000
55,1.43364,2,175888
62,1.43364,1,175888
93,2.057,4,175770
103,6.8129,3,175500
77.23,2.70644,3,175300
213,10.6964,5,175000
420,10.4045,10,175000
70,9.71245,3,175000
53,9.71245,2,175000
115,9.71245,4,175000
200,9.43082,6,175000
160,9.31894,7,175000
215,8.75055,,175000
115,8.15602,4,175000
204,8.15326,7,175000
320,7.58397,6,175000
106,7.38714,4,175000
101,7.20064,4,175000
101,7.20064,4,175000
101,7.20064,4,175000
140,7.00273,4,175000
140,6.82567,10,175000
140,6.82567,1,175000
140,6.67169,3,175000
115,6.1321,4,175000
240,5.91953,1,175000
140,5.74776,4,175000
125,5.09899,4,175000
70,5.09024,3,175000
101,4.8742,4,175000
60,4.66351,2,175000
93,4.66351,2,175000
101,4.49736,4,175000
78,4.40545,3,175000
70,4.33231,4,175000
101,4.13714,4,175000
112,4.13674,4,175000
126,4.06245,4,175000
180,4.06245,7,175000
180,4.06245,,175000
70,4.06245,3,175000
90,4.06245,4,175000
114,3.56307,5,175000
116,3.56307,3,175000
70,3.46202,3,175000
74,3.23837,3,175000
80,3.20643,3,175000
81,3.20643,3,175000
88,3.16964,4,175000
75.3,3.16964,3,175000
75.3,3.16964,3,175000
95,2.34047,4,175000
98,1.95259,4,175000
98,1.90083,4,175000
85,1.64318,4,175000
98,1.64318,4,175000
440,1.63052,6,175000
73,1.05806,2,175000
91,1.0579,3,175000
91,1.05038,3,175000
85,1.0054,3,175000
73,0.848632,2,175000
73,0.660407,2,175000
77,0.615798,3,175000
77,0.615798,3,175000
65,0.424649,3,175000
65,0.424649,3,175000
65,0.424649,3,175000
77,0.386123,3,175000
77,0.36256,3,175000
91,0.308738,3,175000
70,0.291297,2,175000
73,0.156989,2,175000
91,0.156989,3,175000
65,0.156989,3,175000
98,0.156989,4,175000
80,0.156989,3,175000
85,0.0246945,2,175000
140,7.0386,4,174990
128,9.71245,,174900
90,9.28964,,174900
250,7.11614,10,174900
60,4.90635,2,174900
78,0.156989,4,174900
54.62,1.57166,2,174888
54.62,1.43364,2,174888
81,0.291297,4,174500
79,6.0833,4,174000
85,5.64468,2,174000
87,3.20643,3,174000
87,2.9817,4,174000
54,1.43364,2,173888
54,1.43364,2,173888
55,1.43364,2,173888
58,1.43364,2,173888
79,4.44433,3,173558
86,6.01907,3,173340
105,7.20064,3,173000
76,3.13387,3,173000
76,2.98057,3,173000
76,2.98057,3,173000
66,1.05806,3,172900
87,3.20643,3,172888
57,1.43364,2,172888
58,1.43364,2,172888
57,1.43364,2,172888
74,3.16964,3,172615
85.74,3.16964,3,172594
50,1.43364,2,172500
78,4.33231,3,172348
82,2.70573,3,172200
82,9.71245,4,172000
230,7.24349,6,172000
234,3.90821,7,172000
86,3.16964,3,172000
55,1.43364,2,172000
60,1.06401,3,172000
59.51,1.06401,3,172000
60,1.01227,3,172000
60,1.01227,3,172000
60,0.424649,3,172000
54,1.43364,2,171888
133,7.20064,3,171570
75,2.9817,3,171500
75.3,3.16964,3,171300
75.3,3.16964,3,171300
69,4.90635,2,171120
75,2.9817,3,171100
95,4.33231,4,171000
74,3.00433,3,170940
65.7,1.89028,3,170820
66,3.79518,2,170500
94,7.20064,4,170064
95,4.83524,4,170064
95,4.83524,4,170064
108,26.7472,8,170000
199,15.9324,5,170000
570,13.1723,,170000
284,12.4261,,170000
81,9.71245,3,170000
302,9.31894,,170000
490,9.31894,10,170000
215,8.54148,6,170000
250,8.03539,7,170000
300,8.03538,6,170000
250,8.03538,1,170000
106,7.20064,4,170000
116,7.20064,4,170000
88,7.06187,,170000
68,7.05503,3,170000
200,6.72897,5,170000
91,5.82465,1,170000
230,5.75633,7,170000
190,5.37728,6,170000
190,5.37728,5,170000
59,5.14228,3,170000
200,5.09899,6,170000
68,4.9667,3,170000
120,4.78557,4,170000
68,4.78557,3,170000
68,4.78557,3,170000
98,4.73454,5,170000
116,4.51029,,170000
100,4.44433,2,170000
120,4.43726,3,170000
96,4.42996,4,170000
102,4.4049,5,170000
98,4.37455,5,170000
98,4.37268,5,170000
98,4.36998,5,170000
98,4.36256,5,170000
100,3.70029,2,170000
100,3.56307,5,170000
100,3.54341,5,170000
130,3.40738,1,170000
71,3.24775,3,170000
100,3.20643,2,170000
94,3.16964,4,170000
88,3.16964,2,170000
100,3.04747,2,170000
85,2.9817,4,170000
75,2.98057,3,170000
76,2.98057,2,170000
75,2.98057,4,170000
100,2.85759,3,170000
72,2.79825,3,170000
100,2.78608,2,170000
96,2.70573,5,170000
72,2.70573,4,170000
96,2.70573,5,170000
96,2.70573,4,170000
66,2.40861,2,170000
90,2.16739,4,170000
91,2.057,3,170000
77,2.057,3,170000
91,2.057,3,170000
105,2.057,3,170000
77,1.83145,3,170000
71,1.60348,3,170000
78,1.5758,3,170000
80,1.0054,3,170000
83,0.748575,4,170000
87,0.424649,4,170000
67,0.180963,3,170000
90,9.71245,4,169900
60,4.44791,2,169900
68,4.32913,3,169900
200,3.90821,10,169900
76,3.83992,4,169900
92,3.16964,3,169900
77,2.057,3,169900
76,1.32493,3,169900
80,0.582555,4,169900
81,0.582555,4,169900
68,0.156989,3,169900
53,0.156989,2,169600
84,3.92228,4,169500
86,3.16964,4,169334
89,5.09024,4,169100
257,27.7617,6,169000
144,18.7499,10,169000
200,12.4263,6,169000
99,8.15602,4,169000
174,7.20064,5,169000
352,6.47096,12,169000
115,6.01164,5,169000
95.93,4.20169,4,169000
112,3.83992,4,169000
67,2.9817,3,169000
85,2.63446,4,169000
56,2.057,2,169000
70,1.06401,2,169000
85,1.0054,3,169000
81,0.692577,3,169000
81,0.660407,3,169000
66,0.424649,2,169000
73,0.156989,3,169000
86,3.16964,4,168822
86,3.16964,4,168822
86,3.16964,4,168822
86,3.16964,4,168822
86,3.16964,4,168822
86,3.16964,4,168822
86,3.16964,4,168822
78,9.71245,3,168300
160,14.8455,10,168000
284,9.38009,4,168000
240,9.19594,1,168000
60,4.29808,2,168000
82,4.06245,4,168000
69,3.83992,3,168000
78,3.20643,3,168000
67,2.057,3,168000
77,0.826691,3,168000
90,0.156989,4,168000
80,0.156989,4,168000
86,6.1321,4,167700
75,5.14228,3,167050
68,5.64468,2,167000
68,4.29808,2,167000
68,4.27141,2,167000
77,2.52048,2,167000
53.81,1.43364,,166888
58,1.43364,2,166888
99,5.09899,3,166600
90,9.71245,4,166500
52,0.156989,2,166400
144,26.7801,,166000
70,5.09899,3,166000
48,4.90635,2,166000
83,3.90821,3,166000
58,2.057,2,165900
55,1.43364,2,165888
138,7.20064,5,165600
64,3.79518,2,165500
87,4.55249,3,165300
320,33.3736,,165000
260,26.7472,10,165000
300,16.49,8,165000
123,15.5261,7,165000
255,11.196,6,165000
210,10.8419,5,165000
164,9.71245,5,165000
78,9.71245,3,165000
89,9.71245,4,165000
490,9.31894,,165000
201,8.41157,3,165000
92,8.41157,4,165000
156,7.80819,8,165000
134,7.23843,5,165000
115,7.10026,4,165000
84,6.69911,1,165000
254,6.62153,8,165000
92,6.592,4,165000
89,6.36535,4,165000
91,6.23083,4,165000
225,6.0833,,165000
92,6.02467,4,165000
92,6.02467,4,165000
92,6.02467,4,165000
78,5.99356,,165000
255,5.91953,6,165000
59,5.72892,2,165000
120,5.64586,4,165000
95,5.30318,4,165000
95,5.12323,4,165000
83,5.09899,3,165000
62,4.78557,3,165000
119,4.78557,3,165000
108,4.78557,4,165000
90,4.66351,2,165000
78,4.53764,3,165000
78,4.40563,3,165000
68.33,4.29808,2,165000
68.33,4.27141,2,165000
68,4.27141,2,165000
68,4.27141,2,165000
68,4.27141,2,165000
68,4.27141,2,165000
68,4.1511,4,165000
68,4.1511,3,165000
74,4.06245,3,165000
66,3.83992,2,165000
64,3.16964,3,165000
78,2.96816,3,165000
62,2.67382,3,165000
58,2.67382,3,165000
65,2.34047,3,165000
79,2.14118,3,165000
62,2.057,3,165000
71,1.87554,3,165000
75,1.32493,3,165000
78,1.23374,3,165000
100,1.1719,4,165000
77,1.15138,3,165000
74,1.15138,3,165000
65,1.06401,3,165000
63,1.06401,3,165000
63,1.06401,3,165000
59,1.06401,3,165000
58,1.06401,3,165000
104,1.01797,5,165000
86,0.932008,4,165000
63,0.741634,3,165000
66,0.308738,2,165000
66,0.308738,2,165000
66,0.308738,2,165000
104,0.156989,5,165000
80,0.156989,4,165000
83,0.424649,3,164900
63,0.424649,3,164900
68,4.27141,2,164888
58.32,1.43364,1,164888
85,1.06401,3,164888
122,4.57727,4,164700
75,3.16964,4,164530
94,3.55519,4,164500
81,6.36535,4,164470
80,9.71245,3,164000
79,9.71245,3,164000
112,9.31894,4,164000
74,5.29784,3,164000
52,1.06401,2,164000
74,9.71245,3,163328
72,9.71245,2,163250
111,9.71245,3,163200
51,0.156989,2,163200
105,6.01333,4,163000
63,0.424649,2,163000
63,0.414536,2,163000
63,0.414536,2,163000
54,1.43364,2,162888
78,1.32601,4,162888
86,2.057,4,162540
86,2.057,4,162540
86,2.057,4,162540
86,2.057,4,162540
86,2.057,4,162540
82,9.71245,3,162500
66,1.89028,3,162030
95,6.29805,2,162000
81,6.1321,3,162000
146,5.53123,5,162000
121,5.50399,5,162000
68,2.68192,3,162000
56,2.52048,2,162000
54,1.43364,2,161888
55,1.43364,2,161888
56,1.43364,2,161888
101,6.8129,3,161600
62,9.71245,3,161500
65.7,1.89028,3,161250
87,9.71245,4,161000
70,6.88059,2,161000
87,6.36535,4,161000
63,2.057,3,161000
99,1.56083,5,161000
66,1.15138,3,161000
54,1.43364,2,160888
54,1.43364,1,160888
101,4.49736,4,160500
383,33.3736,6,160000
154,26.7472,7,160000
306,21.4865,6,160000
210,17.5813,4,160000
327,17.5813,8,160000
238,16.49,,160000
200,15.5261,7,160000
120,15.5261,3,160000
296,12.5541,7,160000
225,12.4263,,160000
134,11.8296,5,160000
420,11.0524,,160000
420,10.4045,8,160000
420,10.4045,,160000
420,10.4045,,160000
420,10.4045,5,160000
198,10.2354,4,160000
83,9.71245,3,160000
82,9.71245,3,160000
257,9.47804,5,160000
253,9.39322,10,160000
82,9.39322,3,160000
260,9.31894,5,160000
94,8.88555,4,160000
216,8.15602,10,160000
134,7.84599,6,160000
134.22,7.84599,6,160000
200,7.80819,5,160000
75,7.38714,3,160000
75,7.37883,3,160000
180,7.2846,4,160000
196,7.25945,8,160000
79,7.25097,3,160000
100,7.10026,4,160000
160,6.98217,5,160000
89,6.94854,4,160000
116,6.91654,4,160000
104,6.61806,4,160000
49,6.34408,2,160000
95,6.29805,2,160000
95,6.29805,2,160000
82,6.01333,3,160000
104,5.9807,3,160000
69,5.92751,3,160000
158,5.91953,1,160000
95,5.91953,5,160000
174,5.91953,2,160000
155,5.91953,5,160000
365,5.79053,9,160000
136,5.37728,6,160000
95,5.09024,2,160000
95,5.09024,2,160000
110,4.8742,3,160000
94,4.78557,4,160000
72,4.73454,3,160000
95,4.33231,2,160000
61,4.19315,3,160000
83,4.06245,3,160000
50,4.05054,2,160000
64,3.8098,3,160000
50,3.8098,3,160000
62,3.79518,2,160000
80,3.25484,3,160000
83,3.16964,3,160000
95,3.16964,3,160000
74,3.00035,3,160000
83,2.9817,3,160000
76,2.9817,3,160000
71,2.67503,3,160000
80,2.67503,3,160000
71,2.67503,3,160000
76,2.67503,3,160000
70,2.34047,3,160000
100,2.057,1,160000
78,2.02293,2,160000
80,1.89028,5,160000
81,1.83145,3,160000
76,1.60348,3,160000
67,1.06401,3,160000
60,1.06401,2,160000
60,1.06401,2,160000
72,0.932008,3,160000
60,0.848632,2,160000
60,0.848632,2,160000
59,0.760794,2,160000
54,0.424649,2,160000
36,0.424649,1,160000
54,0.394769,2,160000
70,0.156989,3,160000
74,0.156989,3,160000
61,0.156989,3,160000
60,0.156989,2,160000
70,0.156989,3,160000
54,0.156989,2,160000
123,15.0398,10,159999
186,8.12939,,159990
230,8.15602,6,159900
62,2.16739,2,159900
62,2.057,2,159900
76,1.89028,3,159900
62,1.24542,2,159900
73,1.05806,4,159900
56,2.057,2,159600
84,1.51172,3,159600
99,9.71245,3,159500
60,2.057,3,159100
86,2.057,4,159100
176,15.5261,5,159000
175,15.5261,5,159000
76,9.71245,2.5,159000
117,9.71245,3,159000
186,9.38009,5,159000
208,8.12939,4,159000
95,7.25097,4,159000
150,7.20064,3,159000
82,7.20064,3,159000
75,7.20064,3,159000
105,6.01333,4,159000
176,4.78557,,159000
60,3.16964,2,159000
74,2.70573,3,159000
74,2.70573,3,159000
74,2.70573,3,159000
80,2.67503,3,159000
60,1.56083,2,159000
73,1.06401,2,159000
72,1.06401,4,159000
75,0.523096,3,159000
75,0.523096,3,159000
75,0.523096,3,159000
75,0.424649,3,159000
75,0.424649,2,159000
66,0.424649,2,159000
75,0.411135,3,159000
54,1.43364,2,158888
80,6.01907,4,158875
72,9.71245,3,158642
61,3.47996,3,158500
66,5.14228,2,158472
90,9.71245,4,158000
66,9.71245,3,158000
77,9.71245,3,158000
90,9.39322,4,158000
175,8.15602,1,158000
158,7.06187,,158000
95,5.26276,4,158000
66,4.4909,3,158000
66,4.48998,3,158000
66,4.4879,3,158000
66,4.48589,3,158000
86,4.36873,4,158000
61,2.98057,2,158000
91,2.057,3.5,158000
84,1.63052,4,158000
70,1.34282,3,158000
73,1.06401,3,158000
72,1.06401,3,158000
70,0.930816,3,158000
84,0.691768,4,158000
70,0.156989,3,158000
84,0.156989,4,158000
90,0.156989,4,158000
84,0.0246945,4,158000
117,7.20064,3,157950
53.74,1.43364,2,157888
54,1.43364,2,157888
75,3.16964,3,157754
74,3.16964,3,157753
74,3.16964,3,157753
74,2.67382,3,157753
74,2.67382,3,157753
90,9.71245,3,157500
82,4.06245,4,157440
85,2.057,4,157250
81,3.53272,4,157000
51,1.43364,2,156888
104.59,9.71245,3,156885
140,9.28964,,156800
83,7.20064,4,156650
71,4.06245,3,156574
55,3.05761,2,156299
83,9.71245,3,156000
117,5.23534,5,156000
60,4.29808,2,156000
60,4.29808,2,156000
60,4.27141,2,156000
60,4.27141,2,156000
71,4.06245,3,156000
78,4.06245,3,156000
72,3.52113,2,156000
81,3.16964,3,156000
81,3.16964,3,156000
81,2.67382,3,156000
81,2.67382,3,156000
87,1.63052,3,156000
62,0.848632,3,156000
61,4.29808,3,155500
84,4.57727,3,155400
89.41,4.20169,4,155278
295,17.5813,6,155000
295,17.5813,5,155000
276,17.5813,6,155000
400,12.2483,,155000
267,9.71245,10,155000
82,9.71245,3,155000
87,9.71245,3,155000
82,9.71245,3,155000
204,9.38009,5,155000
160,9.38009,10,155000
263,9.38009,7,155000
187,9.35649,5,155000
270,9.28964,,155000
165,8.8941,5,155000
115,8.15602,1,155000
85,7.7992,3,155000
85,7.7992,3,155000
105,7.20064,3,155000
63,7.20064,3,155000
101,7.20064,5,155000
80,7.20064,3,155000
61,7.20064,1,155000
73,6.34408,2,155000
75,6.10481,3,155000
76,6.10481,3,155000
107,5.9315,4,155000
85,5.50399,3,155000
73,5.30318,2,155000
81,5.30318,3,155000
73,5.30318,2,155000
91,5.23674,3,155000
82,5.15693,3,155000
84,5.09899,3,155000
71,5.09899,3,155000
95,5.05387,4,155000
95,5.05387,4,155000
95,5.05387,4,155000
95,5.05341,4,155000
94,4.78557,5,155000
94,4.78557,4,155000
88,4.5066,3,155000
61,3.84297,3,155000
80,3.58874,3,155000
80,3.56307,3,155000
80,3.56307,3,155000
80,3.56307,3,155000
76,3.56307,3,155000
80,3.56307,2,155000
80,3.54341,3,155000
61,3.47996,3,155000
61,3.47996,3,155000
61,3.47996,3,155000
61,3.47996,2,155000
61,2.70644,1,155000
76,2.67382,3,155000
76,2.67382,3,155000
91,2.67382,3,155000
76,2.42063,3,155000
58,2.3504,2,155000
58,2.3504,2,155000
57,2.16739,3,155000
72,2.16739,2,155000
58,2.16739,2,155000
91,2.16739,3,155000
58,2.16739,2,155000
76,2.14118,3,155000
76,2.14118,3,155000
76,2.14118,3,155000
76,2.14118,3,155000
91,2.057,3,155000
76,2.057,3,155000
76,2.057,3,155000
74,2.057,3,155000
91,2.057,3,155000
80,2.00556,4,155000
86,1.89028,3,155000
79,1.64318,3,155000
404,1.63052,,155000
91,1.56083,3,155000
84,1.29972,4,155000
91,1.24542,3,155000
54,1.15138,2,155000
105,1.06401,4,155000
79,1.05806,3,155000
79,0.848632,3,155000
79,0.848632,3,155000
70,0.599437,3,155000
49,0.582555,2,155000
50,0.424649,2,155000
57.5,0.406916,2,155000
50,0.156989,2,155000
50,0.0827487,2,155000
204,9.38009,5,154911
76,3.47996,4,154900
66.25,4.06245,3,154700
66.25,4.06245,3,154700
67,5.09024,3,154100
67,5.09024,3,154100
67,5.09024,3,154100
75,4.78557,3,154000
70,4.06245,3,154000
80,3.47996,3,153900
54.26,1.43364,1,153888
52,1.43364,2,153888
86,3.16964,4,153475
77,6.23083,4,153290
77,6.23083,4,153290
63,9.71245,3,153000
90,9.71245,3,153000
61,8.15602,3,153000
102,6.8129,4,153000
85,6.1321,4,153000
85,6.1321,4,153000
74,4.78557,4,153000
75,4.06245,4,153000
75,4.06245,4,153000
97,3.90821,3,153000
70,3.79518,2,153000
78,2.14118,2,153000
78,2.057,2,153000
64,1.06401,3,153000
56,0.424649,2,153000
58,0.406555,3,153000
54,1.43364,2,152888
61,9.71245,3,152000
83,9.71245,3,152000
92,9.1177,4,152000
75,8.15602,4,152000
69,4.06245,3,152000
72,3.10068,4,152000
46,0.424649,2,152000
47,0.424649,2,152000
100,7.38714,4,151900
75,6.19001,3,151900
75,6.19001,3,151900
75,6.1321,3,151900
75,4.78557,3,151900
66,6.87742,2,151800
89,4.80781,4,151300
84,9.71245,4,151200
84,9.71245,4,151200
78,2.16739,3,151000
74,2.057,3,151000
52,0.424649,2,151000
68,4.06245,3,150964
274,21.926,6,150000
142,18.9302,5,150000
200,18.7499,,150000
142,18.7499,,150000
130,18.0548,1,150000
150,17.5813,4,150000
220,17.5813,6,150000
151,17.5813,4,150000
128,17.5813,4,150000
120,17.5813,1,150000
160,16.538,,150000
237,16.49,7,150000
141,16.49,4,150000
130,15.9059,4,150000
300,15.7104,1,150000
200,13.18,5,150000
170,12.6185,6,150000
203,12.0533,4,150000
500,10.4045,,150000
278,10.4045,1,150000
91,10.197,4,150000
139,10.1948,5,150000
250,9.71245,2,150000
125,9.71245,5,150000
47,9.71245,2,150000
78,9.71245,3,150000
81,9.71245,3,150000
115,9.71245,4,150000
83,9.71245,3,150000
140,9.71245,6,150000
78,9.71245,3,150000
120,9.59386,10,150000
220,9.39322,8,150000
193,9.38009,7,150000
150,9.31894,6,150000
140,9.28964,4,150000
345,9.28153,5,150000
393,9.18173,5,150000
344,9.09402,5,150000
220,9.06975,6,150000
90,8.41845,5,150000
210,8.41157,5,150000
90,8.094,5,150000
396,7.5944,,150000
345,7.5944,5,150000
361,7.57639,6,150000
170,7.3933,6,150000
120,7.20064,3,150000
113,7.16178,4,150000
113,7.16178,4,150000
113,7.16178,4,150000
113,7.15649,4,150000
87,7.01,4,150000
87,6.95465,4,150000
87,6.68038,4,150000
88,6.68038,4,150000
140,6.64683,5,150000
92,6.02467,4,150000
88,6.01333,4,150000
145,5.97754,6,150000
158,5.72892,5,150000
68,5.53949,3,150000
120,5.23674,10,150000
133,5.09899,5,150000
138,5.06998,5,150000
108,4.77492,4,150000
83,4.06245,3,150000
115,4.06245,4,150000
115,4.06245,4,150000
111,3.90821,,150000
100,3.60511,4,150000
83,3.56307,3,150000
73,3.36839,2,150000
71,3.24775,3,150000
78,3.20643,3,150000
104,3.20271,4,150000
110,3.20271,5,150000
70,3.16964,3,150000
63,2.76238,3,150000
53,2.67382,3,150000
53,2.67382,3,150000
80,2.59518,3,150000
80,2.16739,3,150000
70,2.16739,2,150000
56,2.16739,2,150000
67,2.16739,3,150000
