size,distance_from_center,price
81,6.68038,125000
52,2.94191,125000
42,2.16739,125000
42,2.16739,125000
65,4.1511,125000
51,2.057,125000
83,7.11614,125000
55,4.8742,125000
42,2.16739,125000
60,4.66351,125000
62,6.72591,125000
62,6.23083,125000
48,0.156989,125000
48,9.71245,125000
62,7.25097,125000
48,9.71245,125000
83,7.84599,125000
83,0.156989,125000
64,4.1511,125000
30,1.43364,125000
61,2.057,125000
56,1.43593,125000
42,2.16739,125000
62,2.057,125000
203,7.20064,125000
65,1.05806,125000
65,4.45695,125000
41,1.01797,125000
57,3.16964,125000
56,4.06245,125000
98,9.38009,125000
52,2.96816,125000
85,7.05503,124900
61,5.09899,124900
61,2.057,124900
61,3.16964,124900
59,4.5705,124900
72,2.057,124900
78,5.65984,124900
61,2.16739,124900
90,4.06245,124888
62.29,4.57727,124580
72,8.15602,124550
63.6,3.59195,124500
60,9.71245,124000
400,16.49,124000
38,1.15138,124000
99,1.66622,124000
66,1.32601,124000
80,0.848632,124000
66,3.54681,124000
51,0.478076,124000
86,5.19181,124000
77,6.69911,124000
65,4.1511,124000
54,9.71245,124000
62,2.9817,124000
72,6.93205,123500
63.25,3.59195,123500
50,3.8098,123500
46.95,3.16964,123200
77,1.63052,123200
343,10.4045,123000
175,6.31245,123000
68,1.49218,123000
70,2.96816,123000
53,8.15602,123000
73,6.0833,123000
68,1.86018,123000
68,0.156989,123000
54,0.156989,123000
65,4.32913,123000
60,1.55045,123000
52,1.60348,123000
90,8.41157,123000
68,1.51172,123000
68,7.10026,123000
67,5.60965,123000
73,6.0833,123000
48,2.67503,123000
208,7.20064,123000
70,4.49736,122500
69,4.49736,122500
67,9.71245,122500
71,5.92751,122500
56,3.8098,122500
70,4.49736,122500
70,3.16964,122500
67,5.23674,122500
60,3.8098,122500
57,3.16964,122265
175,9.31894,122000
175,9.31894,122000
175,6.75653,122000
66,5.09024,122000
51,2.057,122000
49,3.20643,122000
66,1.56083,122000
77,3.36839,122000
62,8.15602,122000
67,4.33231,122000
65,9.71245,122000
81,3.68636,122000
81,2.98057,122000
81,3.24775,122000
66,0.156989,122000
66,1.88458,122000
66,3.83992,122000
46.46,3.16964,122000
67,4.19315,122000
77,4.5705,122000
94,7.36133,122000
61,7.05503,122000
72,4.79129,122000
49,9.71245,122000
51,1.32794,122000
62,6.43228,122000
66,3.3825,122000
81,2.98057,122000
56,3.8098,122000
129,9.31894,122000
76,5.50399,122000
77,4.73454,122000
49,3.20643,122000
67,5.30318,122000
70,3.16964,122000
66,4.33231,122000
49,3.20643,122000
51,5.14228,122000
81,3.36839,122000
47,2.16739,122000
31,0.156989,121900
31,1.06401,121900
31,0.0246945,121900
51,2.67382,121900
31,0.411135,121900
45,1.63052,121500
47,3.79518,121500
47,3.79518,121500
45,4.90635,121500
68,3.47996,121400
44.96,1.89028,121392
55,6.23083,121330
55,6.23083,121330
78,5.23674,121000
39,0.716527,121000
55,7.20064,121000
45,0.424649,121000
111,3.40701,121000
55,3.56307,121000
64,2.70573,121000
57,7.20064,120603
57,7.20064,120603
57,7.20064,120603
67,6.1321,120600
67,3.20643,120600
67,3.20643,120600
67,0.156989,120600
67,9.71245,120600
67,6.1321,120600
55,6.23083,120516
51,4.45695,120500
300,26.7801,120000
226,9.39322,120000
120,9.59386,120000
126,12.7992,120000
253,10.3071,120000
70,10.8419,120000
390,7.39981,120000
200,3.90821,120000
385,10.4045,120000
300,7.20064,120000
59,9.39322,120000
100,3.81317,120000
250,10.3062,120000
236,15.5261,120000
220,11.8296,120000
303,7.69442,120000
114,5.74776,120000
109,4.06245,120000
178,5.79053,120000
78,4.70899,120000
157,2.057,120000
100,9.39322,120000
265,10.3548,120000
176,18.6196,120000
208,11.5714,120000
135,7.05503,120000
130,7.58397,120000
278,26.7801,120000
82,7.69545,120000
90,0.424649,120000
250,16.49,120000
300,13.1723,120000
75,7.58397,120000
260,26.7801,120000
77,4.19315,120000
63,2.70644,120000
60,0.156989,120000
55,1.89028,120000
104,5.91953,120000
79,6.8129,120000
57,5.09024,120000
80,0.848632,120000
65,3.52113,120000
62,0.932008,120000
69,4.06245,120000
84,6.34408,120000
45,1.71172,120000
48,1.15138,120000
45,4.78557,120000
80,0.59264,120000
100,7.11614,120000
86,7.80819,120000
96,8.15602,120000
62,7.20064,120000
108,5.37728,120000
56,4.40545,120000
92,5.74776,120000
45,5.10098,120000
84,7.26699,120000
88,6.77976,120000
78,5.91953,120000
91,9.71245,120000
78,0.156989,120000
48,3.28594,120000
71,2.53719,120000
63,3.26272,120000
45,4.78557,120000
51,0.932008,120000
45,5.10098,120000
67,4.70509,120000
62,4.8742,120000
67,4.73151,120000
71,2.67382,120000
56,3.8098,120000
79,4.37184,120000
67,7.20064,120000
107,6.29973,120000
140,9.10351,120000
55,5.40418,120000
51,2.17954,120000
52,1.56083,120000
51,0.932008,120000
67,5.30318,120000
45,5.09024,120000
69,4.06245,120000
63,3.56307,120000
37,0.424649,120000
61,3.83992,120000
106,2.63446,120000
62,3.83992,120000
62,0.156989,120000
62,1.43364,120000
77,4.33231,120000
41,2.55868,120000
69,5.91953,120000
100,8.15602,120000
50,9.71245,120000
56,3.8098,120000
72,5.73633,120000
156,2.16739,120000
157,2.67382,120000
57,3.56307,120000
68,6.77976,119999
89,9.71245,119900
59,9.71245,119900
58,7.7992,119900
56,3.8098,119900
78,7.25097,119900
56,3.8098,119900
92,5.74776,119900
56,4.92859,119900
45,4.32913,119700
52,9.71245,119600
56,4.40545,119500
82,5.37728,119260
200,15.5261,119000
102,4.19315,119000
160,10.4045,119000
111,11.8296,119000
306,10.4045,119000
160,10.4045,119000
102,9.71245,119000
58,4.17475,119000
60,0.156989,119000
62,0.156989,119000
69,1.95259,119000
62,1.63052,119000
125,5.37728,119000
60,1.42375,119000
77,4.1511,119000
62,0.156989,119000
77,4.64484,119000
81,3.8098,119000
81,4.1511,119000
91,5.10389,119000
91,5.10337,119000
91,5.10342,119000
91,5.10299,119000
69,1.83145,119000
62,0.0246945,119000
92,4.78557,119000
62,0.424649,119000
76,5.92751,119000
62,0.156989,119000
32,0.156989,119000
41,4.9667,119000
75,9.71245,119000
62,0.156989,119000
76,5.92751,119000
62,0.665424,119000
62,0.156989,119000
53,2.34047,119000
62,0.691768,119000
75,3.20643,119000
70,4.33231,119000
62,0.665424,119000
92,6.1321,119000
62,0.156989,119000
62,0.0246945,119000
62,0.691768,119000
84,5.37728,119000
87,8.42182,119000
69,0.424649,119000
69,1.83145,119000
56,2.057,119000
64,6.36535,119000
60,3.52113,119000
50,2.75619,119000
250,8.66102,118900
60,2.057,118900
66,3.20643,118800
66,0.156989,118800
66,9.71245,118800
66,3.20643,118800
80,6.0833,118500
64,9.71245,118500
80,9.71245,118500
118,7.58397,118000
84,5.23674,118000
61,0.156989,118000
60,1.87036,118000
60,1.87036,118000
57,1.06401,118000
58,0.156989,118000
67,3.52113,118000
42,1.01797,118000
47,3.54341,118000
61,1.90083,118000
43.2,3.16964,118000
72,4.06245,118000
61,6.77976,118000
61,6.77976,118000
62,3.78388,118000
47,4.03505,118000
65,4.4049,118000
62,3.47996,118000
60,1.87036,118000
60,1.87036,118000
56,6.23083,118000
83,7.39893,118000
47,3.16964,118000
65,4.4049,118000
62,3.47996,118000
62,3.47996,117900
62,9.71245,117800
67,2.95232,117617
42,1.23374,117600
71,3.28594,117600
51,1.01797,117500
55,1.60348,117500
55,1.60348,117500
72,6.99227,117500
265,10.4546,117000
53,3.16964,117000
75,7.25097,117000
75,6.72591,117000
63,3.90821,117000
51,3.84297,117000
66,6.72591,117000
75,7.25097,117000
75,6.23083,117000
75,6.23083,117000
63,2.24597,117000
63,1.63052,117000
62,3.56307,117000
41,1.32601,117000
51,3.84297,117000
45,4.78557,117000
56,4.4936,117000
40,0.424649,117000
52,2.98057,117000
64,2.63446,117000
41,4.93726,117000
74,5.92751,117000
49,3.16964,117000
55,3.84297,117000
56,9.71245,117000
66,9.71245,117000
97,4.30986,116900
51,4.64015,116900
83,6.8129,116800
83,8.15602,116800
83,8.15602,116800
53,6.23083,116666
53,6.23083,116666
59,4.57727,116637
53,9.71245,116600
45,4.90635,116550
55,2.34047,116000
58,7.20064,116000
75,6.93042,116000
80,8.15602,116000
80,8.15602,116000
54,0.156989,116000
54,1.43593,116000
71,4.79129,116000
58,5.92751,116000
54,1.32601,116000
74,4.79129,115990
54,3.16964,115830
70,4.8742,115500
70,4.49736,115500
70,4.8742,115500
70,4.8742,115500
70,7.20064,115500
70,4.85083,115500
70,4.8742,115500
70,4.8742,115500
70,4.8742,115500
64,9.71245,115200
64,4.30986,115200
52,6.23083,115170
88,5.37728,115056
135,17.4008,115000
178,23.2237,115000
150,9.38009,115000
180,17.5813,115000
172,10.4045,115000
70,3.56307,115000
150,16.49,115000
240,16.49,115000
186,17.8702,115000
150,15.5261,115000
259,7.25261,115000
55,2.85759,115000
200,8.41157,115000
74,7.25097,115000
45,1.32601,115000
28,0.351823,115000
74,5.91953,115000
58,5.30318,115000
74,5.91953,115000
60,5.30318,115000
88,7.84599,115000
75,2.057,115000
80,6.0833,115000
68,5.9807,115000
76,6.34408,115000
45,0.156989,115000
105,10.2087,115000
60,5.30318,115000
60,5.30318,115000
54,1.05806,115000
76,7.23805,115000
51,5.30318,115000
92,6.02467,115000
79,4.81763,115000
45,1.76199,115000
45,1.76199,115000
45,1.76199,115000
45,1.76199,115000
58,5.64468,115000
58,5.30318,115000
79,4.80972,115000
68,5.9807,115000
60,5.30318,115000
45,0.156989,115000
62,7.20064,115000
74,7.25097,115000
74,5.91953,115000
63,5.09024,115000
58,5.30318,115000
57,3.56307,115000
50,3.78758,115000
65,5.64468,115000
93,5.74776,115000
58,2.70573,115000
74,5.91953,115000
60,5.30318,115000
62,3.78758,115000
58,3.16964,115000
88,6.93042,115000
54,2.75441,115000
95,7.11992,115000
58,5.30318,115000
100,5.02093,115000
50,5.09024,115000
50,5.09024,115000
64,2.63446,115000
74,5.91953,115000
50,2.96816,115000
68,2.94191,115000
71,4.33231,115000
74,2.057,115000
119,3.90821,115000
80,6.36535,115000
76,6.77976,115000
45,0.424649,115000
45,0.308738,115000
74,6.41305,115000
60,5.30318,115000
66,1.63052,115000
100,5.74776,115000
92,6.17354,115000
45,0.156989,115000
89,0.156989,115000
50,2.96816,115000
70,3.56307,115000
125,6.43228,114900
83,5.23674,114900
86,8.43435,114900
61,9.71245,114900
66,1.63052,114900
37,0.414536,114900
66,4.70509,114900
54,3.16964,114860
70,0.424649,114800
41,4.93574,114800
47,7.20064,114800
51,5.09899,114500
190,15.5261,114000
190,17.4105,114000
62,4.06245,114000
69,4.79129,114000
54,1.24542,114000
69,4.79129,114000
69,4.79129,114000
49,3.8098,114000
230,8.41157,114000
57,3.90821,114000
42,3.8098,114000
67,2.55103,114000
56,2.67382,114000
120,7.27124,114000
50,0.156989,114000
69,4.79129,114000
57,5.09899,114000
57,3.90821,114000
40,1.15138,114000
40,0.156989,114000
55,6.01907,113950
68,4.19315,113900
57.42,4.20169,113670
141,7.01534,113600
51,6.34408,113600
35,2.67382,113500
57,2.057,113430
52.75,2.59126,113413
56,9.71245,113140
58,7.20064,113100
58,5.09899,113100
88,5.47531,113000
59,5.30318,113000
35,0.406916,113000
55,5.30318,113000
56,5.30318,113000
45,4.75884,113000
70,2.70573,113000
71,1.89028,113000
56,5.30318,113000
64,4.78557,113000
57,3.54341,113000
65,6.77976,113000
35,0.0827487,113000
35,1.01797,113000
35,0.156989,113000
59,5.30318,113000
65,6.48014,113000
50,0.156989,113000
50,0.424649,113000
75,7.20064,112500
41,4.27141,112500
47,3.16964,112330
47,2.67382,112330
47,3.16964,112330
47,2.67382,112330
58,1.05806,112200
58,0.156989,112200
58,1.05806,112200
55,2.057,112200
200,26.7801,112000
116,17.5813,112000
43,0.424649,112000
58,1.83145,112000
55,3.52113,112000
48,0.424649,112000
60,0.156989,112000
62,5.09899,112000
51,6.23083,112000
75,6.96705,112000
71.85,3.16964,112000
60,0.156989,112000
51,5.14228,112000
32,0.156989,112000
66,6.77976,112000
58,8.15602,112000
88,6.8129,112000
51,5.99067,112000
100,6.57783,112000
51,5.14228,112000
66,9.71245,112000
94,5.92751,112000
58,4.69692,112000
75,7.11614,112000
58,4.1511,112000
66,6.77976,112000
66,6.65334,112000
86,9.39322,112000
50,0.156989,112000
66,6.77976,112000
88,6.8129,112000
51,5.14228,112000
51,6.23083,111888
83,7.20064,111673
73,5.37728,111325
73,5.37728,111325
53,6.01907,111271
85,5.37728,111150
46,3.16964,111039
46,3.16964,111039
46,2.67382,111039
46,2.67382,111039
200,16.49,111000
54,3.04747,111000
54,4.33231,111000
54,4.44433,111000
54,3.20643,111000
50,0.906471,111000
54,0.156989,111000
54,3.20643,111000
54,3.70029,111000
172,11.9736,110900
66,9.71245,110900
66,5.30318,110900
50,9.71245,110242
58,4.8742,110200
155,9.2638,110000
230,7.87275,110000
140,5.79053,110000
270,8.41157,110000
128,7.80819,110000
240,12.124,110000
58,10.6526,110000
242,8.95911,110000
288,26.7801,110000
128,10.8489,110000
88,4.78557,110000
144,1.63052,110000
220,3.93211,110000
200,9.50624,110000
160,8.04114,110000
254,17.5813,110000
120,15.5261,110000
112,18.7499,110000
120,15.5261,110000
130,10.4045,110000
65,4.5705,110000
44,1.20974,110000
70,9.71245,110000
60,5.30318,110000
61,4.78557,110000
65,5.14228,110000
96,9.1177,110000
80,1.01797,110000
71,7.25097,110000
72,2.14118,110000
75,5.39366,110000
100,16.49,110000
65,4.5705,110000
55,5.09899,110000
47,1.06401,110000
39,1.09783,110000
82,10.5226,110000
58,0.661775,110000
76,8.55642,110000
94,6.23083,110000
51,6.01333,110000
80,5.91953,110000
41,0.424649,110000
65,4.5705,110000
61.76,4.36873,110000
74,5.74776,110000
70,17.5813,110000
106,5.91953,110000
70,9.71245,110000
75,9.1177,110000
101,1.32601,110000
57,2.57245,110000
96,0.156989,110000
96,1.63052,110000
96,7.79254,110000
49,2.80013,110000
49,7.20064,110000
80,3.84297,110000
78,6.93042,110000
56,2.85759,110000
76,9.1177,110000
40,0.424649,110000
65,4.5705,110000
71,7.11614,110000
61,3.84297,110000
65,4.97679,110000
59,4.05848,110000
44,1.15138,110000
65,4.5705,110000
70,4.57727,110000
76,5.74776,110000
79,5.92751,110000
61,4.69622,110000
39,1.05806,110000
80,5.77515,110000
71,4.53764,110000
69,5.92751,110000
69,5.37728,110000
59,0.665424,110000
49,1.90083,110000
76,2.14118,110000
80,4.78557,110000
76,9.1177,110000
49,4.32913,110000
43,2.057,110000
65,5.14228,110000
57,5.70676,110000
60,0.661775,110000
77,5.74776,110000
61,5.09899,110000
75,0.156989,110000
65,5.06589,110000
72,2.67382,110000
72,2.67382,110000
75,0.156989,110000
110,0.156989,110000
72,2.057,110000
41,1.06401,110000
41,1.01797,110000
41,0.424649,110000
65,5.14228,110000
60,4.05848,110000
65,5.14228,110000
47,1.06401,110000
42,0.156989,110000
80,5.91953,110000
75,5.49264,110000
67,7.38714,110000
76,1.15138,110000
51,2.14118,110000
49,1.90083,110000
66,6.72591,110000
54,2.057,110000
110,6.93042,110000
80,3.8098,110000
59,0.691768,110000
66,6.72591,110000
58,3.52113,110000
75,9.1177,110000
55,4.20169,110000
72,3.90821,110000
66,6.23083,109900
60,3.54341,109900
76,5.64468,109900
77,7.05057,109900
58,0.156989,109900
53,4.36904,109900
46,4.29808,109900
48,4.29808,109900
77,5.36358,109900
50,7.20064,109890
50,2.70644,109890
50,2.16739,109888
67,5.9807,109500
62,6.8129,109500
53,9.71245,109150
66,6.72591,109000
60,9.71245,109000
60,9.71245,109000
63,4.4049,109000
66,6.72591,109000
78,6.0833,109000
86,6.0833,109000
69,4.5705,109000
63,1.51172,109000
63,1.90083,109000
66,6.72591,109000
53,1.56083,109000
67,4.66351,109000
93,4.53764,109000
53.5,2.98057,109000
63,7.25097,109000
59,6.23083,109000
66,6.23083,109000
63,4.4049,109000
69,4.63822,109000
53,1.66592,109000
59,2.56952,109000
59,7.58397,109000
45,2.98057,109000
59,5.23674,109000
66,6.45555,109000
69,3.8098,109000
59,4.4049,109000
78,6.0833,109000
53,1.89028,109000
69,6.68038,109000
84,5.96731,109000
70,7.10541,109000
66,6.23083,109000
77,3.20643,109000
86,10.8419,109000
81,7.20064,108982
47,4.29808,108900
70,5.64468,108900
46,4.27141,108888
48,4.27141,108800
41.83,1.15138,108758
52,4.57727,108717
79,5.91953,108625
43,2.67382,108500
70,8.15602,108500
43,3.16964,108500
78,9.71245,108000
58,0.691768,108000
50,1.49218,108000
72,3.56307,108000
47,5.09899,108000
50,1.15138,108000
86,9.3632,108000
52,5.47245,108000
58,3.56307,108000
58,0.156989,108000
51,3.56307,108000
66,9.71245,108000
51,3.56307,108000
51,7.20064,108000
50,1.68098,108000
51,3.56307,108000
72,3.90821,108000
50,1.89028,108000
82,9.71245,108000
50,0.156989,108000
66,6.01907,108000
82,4.53764,108000
83,6.70611,108000
58,0.0246945,108000
58,1.63052,108000
50,1.89028,108000
57,3.59195,108000
36,0.424649,108000
50,0.156989,108000
51,2.70573,108000
78,9.71245,108000
51,3.56307,108000
50,0.156989,108000
60,1.49218,108000
50,1.15138,108000
51,3.56307,108000
51,7.20064,108000
51,3.56307,108000
48,2.84337,107910
73,5.9315,107900
73,0.156989,107900
73,5.09899,107900
50,1.49218,107888
66,9.71245,107500
65,9.71245,107500
66,0.156989,107500
66,9.39322,107500
66,9.71245,107500
78,6.8129,107500
66,5.30318,107500
66,9.71245,107500
78,5.91953,107480
74,5.37728,107300
62,8.15602,107250
60,0.156989,107000
37,0.156989,107000
82,6.0833,107000
60,1.0579,107000
50,2.057,107000
58,7.20064,107000
66,6.72591,107000
58,3.56307,107000
60,0.156989,107000
58,3.56307,107000
28,0.156989,107000
66,6.83175,107000
82,7.20064,107000
58,2.70573,107000
83,3.64191,107000
65,5.74776,107000
68,6.1321,107000
62,1.88458,107000
60,0.156989,107000
48,7.7992,107000
66,6.72591,107000
60,0.156989,107000
86,6.19001,107000
58,2.70573,107000
60,6.72591,107000
39,3.56307,107000
60,0.156989,107000
74,5.9315,107000
82,6.36535,107000
66,6.83175,107000
66,6.83175,107000
66,6.83175,107000
33,5.64468,107000
66,2.63446,107000
58,3.56307,107000
66,6.72591,107000
66,1.63052,107000
57,3.90821,107000
49,4.75884,107000
88,6.93042,107000
60,0.156989,107000
53.48,9.71245,106960
63,4.20169,106900
62,8.15602,106900
50,3.16964,106799
53,9.71245,106740
62,7.20064,106400
200,9.71245,106000
220,10.4045,106000
60,3.52113,106000
66,6.77976,106000
62,3.52113,106000
33,4.69648,106000
60,3.52113,106000
60,3.52113,106000
46,2.057,106000
33,4.69648,106000
33,4.69648,106000
70,6.96705,106000
66,6.10481,106000
60,3.52113,106000
33,4.29808,106000
33,4.69648,106000
60,3.52113,106000
34,1.89028,106000
40,1.01797,106000
60,4.73454,106000
125,9.39322,106000
66,6.77976,106000
54,5.39366,105900
65,9.71245,105900
66,6.77976,105900
53,4.20169,105800
46,3.16964,105800
48,7.20064,105600
48,3.54341,105600
48,2.70573,105600
48,2.70573,105600
40,0.0246945,105500
44,0.156989,105500
38.9,1.98378,105030
38.9,1.98378,105030
30,0.0246945,105008
500,9.71245,105000
247,11.8296,105000
253,1.63052,105000
120,6.72465,105000
240,9.71245,105000
128,1.63052,105000
128,12.4263,105000
128,7.80819,105000
206,10.9096,105000
150,8.66102,105000
240,15.5261,105000
182,14.8455,105000
68,4.30986,105000
330,26.7472,105000
149,10.8489,105000
62,3.56307,105000
50,2.057,105000
142,6.51185,105000
23,0.414536,105000
68,2.67382,105000
71,8.15602,105000
59,9.71245,105000
60,9.71245,105000
30,0.424649,105000
32,0.424649,105000
39,2.26694,105000
127,6.17354,105000
80,5.09899,105000
135,6.17354,105000
59,4.55249,105000
30,1.43364,105000
40,0.156989,105000
58,6.77976,105000
66,6.77976,105000
92,8.41157,105000
54,2.67503,105000
65,9.71245,105000
32,0.424649,105000
30,1.24542,105000
66,7.25097,105000
62,4.4049,105000
94,5.92751,105000
63,6.77976,105000
60,2.057,105000
40,4.30986,105000
63,8.15602,105000
58,6.82916,105000
56,6.1321,105000
50,2.47818,105000
83,7.47527,105000
65,9.71245,105000
54,2.98057,105000
39,2.34047,105000
54,2.98057,105000
23,0.0246945,105000
57,4.78557,105000
62,5.80614,105000
54,2.67503,105000
66,9.71245,105000
55,4.7393,105000
54,2.67503,105000
134,5.37728,105000
59,9.71245,105000
66,7.3916,105000
66,7.3916,105000
66,7.3916,105000
66,7.3916,105000
30,0.424649,105000
62,3.47996,105000
55,3.83992,105000
56,9.71245,105000
66,5.74776,105000
66,7.25097,105000
50,3.59195,105000
56,9.71245,105000
59,0.424649,105000
94,5.74776,105000
54,2.98057,105000
78,4.6032,105000
66,2.51158,104990
37,0.414536,104900
182,14.8455,104900
80,4.5705,104900
54,5.45448,104900
52,0.848632,104900
54,6.23083,104900
66,9.71245,104900
35,0.156989,104900
54,5.09899,104900
52,1.06401,104900
126,9.71245,104800
51,5.66691,104000
66,9.71245,104000
39,9.71245,104000
94,9.31894,104000
51,5.66691,104000
51,4.33231,104000
94,9.31894,104000
56,1.64318,104000
94,9.31894,104000
46,1.89028,104000
75,6.22373,103950
58,5.92751,103500
46,3.16964,103500
48,4.57727,103500
63,9.10351,103500
45,6.23083,103270
46,5.09899,103250
282,1.63052,103000
46,1.1719,103000
54,4.48174,103000
60,1.42375,103000
63,4.78557,103000
63,4.78557,103000
45,6.23083,102994
45,6.23083,102649
54,5.09024,102600
66,7.80819,102500
32,0.156989,102400
45,5.87361,102363
250,10.4045,102000
75,7.11614,102000
70,4.36873,102000
120,6.95395,102000
54,4.5705,102000
66,7.25097,102000
54,4.5705,102000
61,6.19001,102000
74,7.11614,102000
87,6.96705,102000
70,4.36904,102000
70,4.36873,102000
75,6.96705,102000
54,4.5705,102000
70,6.34408,102000
70,4.36873,102000
61,6.1321,102000
54,4.63822,102000
74,7.11614,102000
54,3.8098,102000
75,7.11614,102000
54,4.63822,102000
70,4.36904,102000
63,7.25097,102000
62,6.0833,102000
54,4.5705,102000
53,4.40545,102000
61,6.1321,102000
54,4.5705,102000
74,7.11614,102000
70,4.36873,102000
75,6.96705,102000
55,4.06245,102000
54,4.5705,101888
84,7.06187,101800
84,5.91953,101800
49,7.20064,101603
52,4.57727,101375
49,7.20064,101346
49,7.20064,101346
49,7.20064,101346
49,7.20064,101346
39,1.89028,101140
63,9.71245,101111
61,5.69251,100650
58,8.15602,100350
181,20.7061,100000
163,8.0297,100000
236,17.5813,100000
300,10.4045,100000
140,1.63052,100000
81,7.06187,100000
76,10.8419,100000
60,1.06401,100000
218,20.9613,100000
155,8.69039,100000
116,7.58397,100000
138,6.24953,100000
211,15.2525,100000
90,9.38009,100000
141,14.8455,100000
120,18.8971,100000
126,9.38009,100000
62,4.78557,100000
130,13.1723,100000
140,17.5813,100000
99,7.58397,100000
95,6.09017,100000
20,0.345582,100000
81,9.71245,100000
45,6.72203,100000
63,6.23083,100000
50,9.71245,100000
100,8.41157,100000
66,7.30011,100000
40,0.156989,100000
56,6.17885,100000
56,6.17885,100000
56,6.17885,100000
56,6.17885,100000
65,5.9807,100000
62,6.1321,100000
56,3.16964,100000
58,1.05806,100000
41,1.56083,100000
84,5.23674,100000
87,6.93042,100000
80,5.91953,100000
63,5.23674,100000
120,9.71245,100000
54,4.97722,100000
66,7.30011,100000
66,7.30011,100000
66,7.30011,100000
61,4.78557,100000
45,2.96816,100000
74,6.99219,100000
32,1.49218,100000
75,7.11614,100000
77,1.89028,100000
65,6.0833,100000
64,0.369382,100000
87,6.17354,99999
76,4.06245,99990
112,18.7499,99900
120,26.7472,99900
600,1.63052,99900
215,6.22625,99900
62,3.16964,99900
40,1.32601,99900
40,1.32601,99900
48,4.06245,99900
87,6.93042,99900
40,1.80439,99900
28,0.617663,99900
40,1.32601,99900
40,0.156989,99900
67,7.00949,99900
48,4.06245,99900
39.9,1.32601,99900
65,4.79435,99900
45,1.89028,99900
48,4.06245,99900
70,4.44321,99900
40,1.32601,99900
54,4.45021,99900
46,4.06245,99880
191,9.38009,99800
49.89,4.57727,99780
57,3.90821,99750
185,17.5813,99500
58,8.15602,99500
70,1.24846,99500
57,4.83288,99500
39,2.34047,99500
34,2.16739,99500
60,2.057,99500
43,9.71245,99500
100,26.7801,99000
228,15.5261,99000
100,5.91953,99000
350,10.4979,99000
130,11.6571,99000
260,1.63052,99000
287,1.63052,99000
309,13.1723,99000
244,16.8407,99000
80,2.77695,99000
140,1.63052,99000
200,10.9729,99000
162,26.7472,99000
80,2.70573,99000
157,9.31894,99000
137,8.28183,99000
285,5.91953,99000
200,15.5261,99000
125,15.4883,99000
309,22.4899,99000
160,16.3783,99000
280,5.91953,99000
62,4.19315,99000
290,17.9474,99000
280,1.63052,99000
30,0.424649,99000
61,4.55249,99000
28,0.156989,99000
59,5.29784,99000
95,9.09402,99000
58,5.09899,99000
46,9.71245,99000
84,4.19315,99000
84,5.74776,99000
96,6.0833,99000
95,6.93042,99000
95,0.156989,99000
55,9.39322,99000
45.3,9.71245,99000
66,9.71245,99000
67,6.0833,99000
81,17.5813,99000
51,3.54681,99000
51,4.56217,99000
93,2.59126,99000
66,6.45555,99000
48,4.13714,99000
47,3.90765,99000
55,7.38714,99000
79,7.07387,99000
63,6.72591,99000
66,1.06401,99000
61,6.01907,99000
64,6.01907,99000
55,9.71245,99000
61,4.57727,99000
46,4.19315,99000
86,1.63052,99000
80,7.07387,99000
94,7.20064,99000
89,8.88555,99000
98,17.5813,99000
71,3.84297,99000
61,9.71245,99000
55,0.156989,99000
53,6.1321,99000
87,5.37728,99000
87,5.37728,99000
86,5.37728,99000
104,8.88555,99000
66,6.23083,99000
50,7.20064,99000
55,9.71245,99000
71,3.8098,99000
90,5.91953,99000
46,4.06245,99000
28,0.406916,99000
51,4.66351,99000
50,6.23083,98900
40,0.424649,98900
63,9.71245,98900
51,4.78557,98800
47,2.057,98700
68,5.37728,98600
50,4.06245,98500
58,4.5705,98500
285,7.10026,98000
126,15.5261,98000
300,26.7472,98000
50,2.63446,98000
39,7.10026,98000
62,3.90821,98000
46,6.77976,98000
63,6.72591,98000
76,6.0833,98000
80,2.70644,98000
44,1.95259,98000
39,1.60465,98000
63,6.72591,98000
63,5.64468,98000
70,5.9315,98000
65,4.6465,98000
65,4.72337,98000
65,4.72639,98000
65,5.1685,98000
62,2.24597,98000
62,1.63052,98000
63,6.23083,98000
63,7.25097,98000
76,6.36535,98000
48,0.424649,98000
80,7.20064,98000
103,8.41157,98000
90,3.90821,98000
79,4.78557,98000
46,6.85157,98000
63,6.72591,98000
63,6.72591,98000
79,2.70644,98000
74,7.11614,98000
63,6.72591,98000
63,6.72591,98000
47,3.47996,98000
49,4.20169,98000
62,9.71245,98000
80,2.70644,98000
46,5.64468,98000
63,5.64468,98000
63,6.72591,98000
46,6.77976,98000
65,4.72679,98000
90,3.90821,98000
79,8.15602,98000
63,6.72591,98000
38,2.98057,98000
63,6.72591,98000
39,1.06401,98000
63,6.72591,98000
39,2.04495,98000
32,4.69648,97900
63,6.72591,97900
54,5.30318,97900
54,5.30318,97900
61,4.79129,97500
65,6.68038,97500
54,5.30318,97200
72,9.31894,97200
185,3.96746,97000
1200,1.63052,97000
100,9.31894,97000
300,22.3943,97000
50,3.8098,97000
35,0.156989,97000
60,4.06245,97000
59,9.71245,97000
62,4.06245,97000
47,4.5705,97000
55,4.90804,97000
62,9.71245,97000
35,0.156989,97000
36,0.411135,97000
47,4.75884,97000
59,0.156989,97000
59,9.39322,97000
27,0.424649,97000
46,4.19315,97000
70,5.23674,97000
62,3.09257,97000
54,4.06245,97000
31,2.16739,97000
49,5.9807,97000
